limited, limited, <quite>
true, true, <particularly>
true, true, <especially>
true, true, <kind of>
true, bullshit, <quite>
true, legit, <absolutely>
true, legit, <quite>
true, legit, <entirely>
true, legit, <strictly>
true, great, <one>
true, especially, <especially>
true, especially, <particularly>
true, undeniable, <undoubtedly>
true, undeniable, <absolutely>
true, rigght, <quite>
true, rigght, <absolutely>
true, indisputable, <absolutely>
true, indisputable, <undoubtedly>
true, honest, <quite>
true, honest, <really>
true, honest, <all>
true, specific, <particularly>
true, reaily, <really>
true, alright, <really>
true, undisputable, <undoubtedly>
true, truer, <as>
true, truer, <more>
true, truer, <equally>
absent, absent, <completely>
absent, absent, <entirely>
absent, absent, <conspicuously>
absent, absent, <temporarily>
absent, absent, <notably>
absent, unavailable, <completely>
absent, unavailable, <entirely>
absent, unavailable, <conspicuously>
absent, unavailable, <temporarily>
absent, lacking, <completely>
absent, missing, <completely>
absent, missing, <temporarily>
absent, missing, <conspicuously>
absent, missing, <entirely>
high-quality, first-rate, <very>
high-quality, high-quality, <very>
high-quality, splendid, <very>
high-quality, outstanding, <very>
high-quality, magnificent, <very>
high-quality, wonderful, <very>
high-quality, excellent, <very>
urgent, softer, <less>
urgent, anxious, <so>
urgent, anxious, <most>
urgent, time-sensitive, <most>
urgent, time-sensitive, <very>
urgent, time-sensitive, <really>
urgent, time-sensitive, <rather>
urgent, highest, <most>
urgent, key, <most>
urgent, imminent, <extremely>
urgent, imminent, <most>
urgent, imminent, <more>
urgent, urgently, <very>
urgent, pressing, <particularly>
urgent, pressing, <rather>
urgent, pressing, <somewhat>
urgent, pressing, <so>
urgent, pressing, <most>
urgent, pressing, <really>
urgent, yesterday, <most>
urgent, impatient, <most>
urgent, urgent, <very>
urgent, urgent, <extremely>
urgent, urgent, <most>
urgent, urgent, <particularly>
urgent, urgent, <really>
urgent, urgent, <rather>
urgent, urgent, <therefore>
urgent, urgent, <somewhat>
urgent, urgent, <even more>
urgent, important, <very>
urgent, imperative, <very>
urgent, imperative, <most>
urgent, greatest, <most>
urgent, desperate, <most>
urgent, desperate, <so>
urgent, desperate, <very>
urgent, largest, <most>
urgent, quick, <very>
urgent, compelling, <most>
urgent, main, <most>
urgent, principal, <most>
touchy, tricky, <so>
touchy, tough, <so>
touchy, picky, <so>
touchy, challenging, <so>
touchy, choosy, <so>
touchy, difficult, <so>
touchy, fussy, <so>
unanimous, unanimously, <highly>
unanimous, unanimous, <highly>
heartening, encouraging, <very>
emotional, sensible, <quite>
emotional, dysfunctional, <so>
emotional, dysfunctional, <very>
emotional, noticeable, <quite>
emotional, noticeable, <very>
emotional, squeamish, <quite>
emotional, susceptible, <quite>
emotional, emotive, <very>
emotional, sensitive, <quite>
emotional, sensitive, <very>
emotional, significant, <quite>
emotional, responsive, <quite>
emotional, responsive, <very>
emotional, emotional, <very>
emotional, overemotional, <too>
classic, classic, <just>
stronger, perfect, <much>
stronger, strengthened, <much>
stronger, highest, <much>
stronger, highest, <even>
stronger, greater, <even>
stronger, greater, <much>
stronger, tougher, <much>
stronger, tougher, <even>
stronger, stronger, <ever>
stronger, stronger, <even>
stronger, powerful, <much>
stronger, powerful, <even>
stronger, strongest, <even>
stronger, greatest, <even>
stronger, largest, <even>
stronger, strong, <even>
proven, evident, <well>
proven, apparent, <well>
proven, manifest, <well>
proven, visible, <well>
proven, obvious, <well>
proven, self-evident, <well>
proven, conspicuous, <well>
sale, available, <available for>
annoying, tedious, <so>
annoying, disagreeable, <very>
annoying, obnoxious, <very>
annoying, awkward, <so>
annoying, unpleasant, <very>
annoying, uncomfortable, <very>
annoying, awful, <so>
annoying, annoying, <really>
annoying, annoying, <very>
annoying, annoying, <a bit>
annoying, dull, <so>
annoying, unnerving, <really>
injurious, harmful, <excessively>
shit, this, <that>
shit, yeah, <that>
shit, that, <that>
physical, physically, <very>
physical, physical, <very>
faithful, loyal, <very>
faithful, faithful, <very>
no, little, <almost>
no, shortly, <almost>
no, few, <almost>
no, only, <almost>
no, alone, <almost>
no, minimal, <almost>
no, difficult, <almost>
authoritative, strongest, <more>
authoritative, stronger, <more>
generally, usually, <more>
generally, overall, <more>
generally, typically, <more>
generally, general, <more>
handed, right-handed, <right>
interested, self-serving, <very>
interested, interesting, <very>
interested, concerned, <very>
interested, concerned, <definitely>
interested, anxious, <very>
interested, keen, <very>
interested, interested, <most>
interested, interested, <very>
interested, interested, <definitely>
interested, curious, <so>
ambitious, smaller, <less>
ambitious, ambitious, <very>
ambitious, ambitious, <quite>
ambitious, ambitious, <extremely>
ambitious, ambitious, <highly>
ambitious, ambitious, <really>
ambitious, ambitious, <truly>
ambitious, ambitious, <too>
ambitious, ambitious, <fairly>
ambitious, ambitious, <overly>
ambitious, over-ambitious, <too>
ambitious, over-ambitious, <overly>
ambitious, far-reaching, <highly>
ambitious, far-reaching, <very>
ambitious, far-reaching, <more>
ambitious, far-reaching, <extremely>
ambitious, far-reaching, <as>
ambitious, broader, <more>
ambitious, overambitious, <overly>
ambitious, overambitious, <too>
ambitious, challenging, <highly>
ambitious, challenging, <extremely>
staggering, shocking, <quite>
superfluous, superfluous, <somewhat>
superfluous, unnecessary, <somewhat>
superfluous, redundant, <somewhat>
roll, ready, <ready to>
roll, readyto, <ready to>
roll, -ready, <ready to>
roll, prepared, <ready to>
unbalanced, patchy, <rather>
unbalanced, uneven, <rather>
unbalanced, unequal, <rather>
unbalanced, inconsistent, <rather>
preceding, last, <immediately>
preceding, preceding, <immediately>
preceding, earlier, <immediately>
preceding, back, <immediately>
preceding, past, <immediately>
preceding, prior, <immediately>
preceding, latest, <immediately>
preceding, unprecedented, <immediately>
preceding, previous, <immediately>
welcome, beneficial, <very>
welcome, welcomed, <most>
welcome, welcomed, <very>
welcome, welcomed, <particularly>
welcome, satisfactory, <very>
welcome, acclaimed, <most>
welcome, pleased, <most>
welcome, pleased, <very>
welcome, laudable, <most>
welcome, laudable, <very>
welcome, unwelcome, <most>
welcome, pray, <quite>
welcome, pray, <very>
welcome, pray, <most>
welcome, positive, <very>
welcome, fortunate, <very>
welcome, terrific, <most>
welcome, nice, <very>
welcome, welcome, <most>
welcome, welcome, <very>
welcome, welcome, <therefore>
welcome, welcome, <particularly>
welcome, welcome, <quite>
welcome, praiseworthy, <very>
welcome, praiseworthy, <most>
welcome, delighted, <very>
welcome, favourable, <very>
welcome, excellent, <most>
welcome, excellent, <very>
welcome, precious, <most>
welcome, overwhelming, <very>
welcome, glad, <very>
welcome, happier, <very>
welcome, helpful, <very>
welcome, invaluable, <most>
welcome, happy, <most>
welcome, happy, <very>
welcome, commendable, <most>
welcome, commendable, <very>
welcome, well-received, <most>
convincing, credible, <altogether>
convincing, credible, <very>
convincing, impressive, <altogether>
convincing, persuasive, <otherwise>
convincing, persuasive, <very>
convincing, convincing, <otherwise>
convincing, convincing, <very>
convincing, convincing, <altogether>
convincing, compelling, <otherwise>
convincing, compelling, <very>
convincing, conclusive, <very>
convincing, unconvincing, <very>
polite, polished, <so>
polite, rude, <so>
polite, sweet, <very>
polite, polite, <very>
polite, gentle, <very>
polite, thoughtful, <very>
polite, good-natured, <very>
polite, lovely, <very>
polite, courteous, <so>
variable, variable, <highly>
variable, variable, <extremely>
dense, denser, <more>
hurt, injured, <else>
hurt, hurting, <really>
hurt, naughty, <really>
hurt, lousy, <really>
hurt, hurtful, <really>
hurt, hurt, <really>
hurt, hurt, <else>
hurt, hurt, <badly>
hurt, hurt, <deeply>
hurt, hurtin, <really>
hurt, sore, <really>
hurt, wrong, <really>
hurt, crippled, <else>
hurt, miserable, <really>
hurt, hard-pressed, <really>
younger, youngest, <so much>
younger, youngest, <even>
younger, youngest, <much>
younger, younger, <even>
beautifui, beautiful, <most>
beautifui, unabated, <most>
beautifui, better-iooking, <most>
beautifui, prettier, <most>
beautifui, pretty, <most>
beautifui, fairer, <most>
daily, daily, <almost>
loyal, accurate, <pretty>
loyal, loyal, <most>
loyal, loyal, <pretty>
loyal, loyal, <just>
loyal, ioyal, <most>
loyal, ioyal, <pretty>
loyal, faithful, <most>
loyal, faithful, <pretty>
loyal, faithful, <just>
loyal, steadfast, <most>
loyal, steadfast, <pretty>
loyal, steadfast, <just>
time, timely, <high>
time, timely, <one>
time, longer, <longer>
time, single, <one>
time, longest, <longer>
time, time, <high>
time, alone, <one>
time, time-consuming, <high>
serious, taller, <most>
serious, stout, <pretty>
serious, precarious, <very>
serious, far-reaching, <very>
serious, mild, <less>
serious, broader, <most>
serious, trivial, <less>
serious, principal, <most>
serious, graver, <most>
serious, widest, <most>
serious, bigger, <most>
serious, bigger, <very>
serious, bigger, <pretty>
serious, bigger, <more>
serious, extensive, <very>
serious, fatal, <quite>
serious, fatal, <most>
serious, fatal, <that>
serious, fatal, <very>
serious, fatal, <relatively>
serious, fatal, <extremely>
serious, fatal, <as>
serious, fatal, <more>
serious, real, <very>
serious, grievous, <so>
serious, grievous, <most>
serious, grievous, <very>
serious, grievous, <particularly>
serious, grievous, <quite>
serious, grievous, <pretty>
serious, grievous, <really>
serious, grievous, <potentially>
serious, grievous, <more>
serious, grievous, <extremely>
serious, grievous, <as>
serious, grievous, <that>
serious, grievous, <equally>
serious, grievous, <too>
serious, worse, <increasingly>
serious, worse, <particularly>
serious, worse, <more>
serious, worse, <most>
serious, worse, <even more>
serious, worse, <much more>
serious, worse, <very>
serious, worse, <all the more>
serious, worse, <extremely>
serious, very, <very>
serious, big, <very>
serious, big, <extremely>
serious, big, <pretty>
serious, firmer, <more>
serious, lesser, <less>
serious, worst, <most>
serious, worst, <particularly>
serious, worst, <exceptionally>
serious, worst, <extremely>
serious, worst, <more>
serious, worst, <very>
serious, lighter, <less>
serious, nasty, <very>
serious, grim, <very>
serious, vast, <very>
serious, prominent, <very>
serious, acute, <quite>
serious, acute, <particularly>
serious, acute, <really>
serious, acute, <most>
serious, acute, <so>
serious, acute, <pretty>
serious, acute, <very>
serious, acute, <that>
serious, acute, <extremely>
serious, acute, <potentially>
serious, acute, <as>
serious, acute, <too>
serious, acute, <more>
serious, acute, <equally>
serious, impressive, <very>
serious, profound, <very>
serious, profound, <as>
serious, large, <real>
serious, large, <pretty>
serious, large, <very>
serious, bad, <quite>
serious, bad, <so>
serious, essential, <very>
serious, heavy, <very>
serious, heavy, <extremely>
serious, heavy, <pretty>
serious, tougher, <more>
serious, colossal, <very>
serious, hard, <extremely>
serious, majeure, <most>
serious, majeure, <more>
serious, aggravated, <very>
serious, strongest, <most>
serious, strongest, <more>
serious, gravest, <most>
serious, gravest, <very>
serious, gravest, <more>
serious, desperate, <extremely>
serious, horrendous, <very>
serious, rigorous, <very>
serious, gross, <quite>
serious, gross, <most>
serious, gross, <very>
serious, gross, <extremely>
serious, crucial, <very>
serious, seriously, <really>
serious, seriously, <most>
serious, seriously, <quite>
serious, seriously, <very>
serious, seriously, <particularly>
serious, seriously, <pretty>
serious, seriously, <more>
serious, seriously, <that>
serious, seriously, <real>
serious, seriously, <totally>
serious, seriously, <extremely>
serious, seriously, <too>
serious, seriously, <deadly>
serious, seriously, <dead>
serious, seriously, <perfectly>
serious, critical, <extremely>
serious, critical, <most>
serious, critical, <very>
serious, critical, <as>
serious, horrible, <very>
serious, minimal, <less>
serious, slight, <less>
serious, poorer, <most>
serious, disastrous, <most>
serious, disastrous, <extremely>
serious, disastrous, <very>
serious, dire, <particularly>
serious, dire, <most>
serious, dire, <quite>
serious, dire, <so>
serious, dire, <really>
serious, dire, <pretty>
serious, dire, <very>
serious, dire, <extremely>
serious, dire, <more>
serious, dire, <as>
serious, dire, <potentially>
serious, dire, <that>
serious, dire, <too>
serious, strong, <very>
serious, intense, <very>
serious, legit, <totally>
serious, legit, <quite>
serious, legit, <pretty>
serious, legit, <really>
serious, extreme, <very>
